taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
7764312,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
8336551,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
4211590,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
5373483,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
4273336,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
11136683,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
9391215,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
2444221,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
3047147,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
4123394,Spatula versicolor,SPECIES,ACCEPTED,Animalia,NA
5352372,Spatula versicolor versicolor,NA,NA,NA,NA
8096233,Spergularia bocconei,SPECIES,ACCEPTED,Plantae,8096233: Spergularia bocconei (Scheele) Graebn.
2153791,Spermophora senoculata,NA,NA,NA,NA
7116158,Sphaeralcea bonariensis,SPECIES,ACCEPTED,Plantae,7116158: Sphaeralcea bonariensis (Cav.) Griseb.
6101224,Spilopelia chinensis,SPECIES,ACCEPTED,Animalia,NA
6101223,Spilopelia senegalensis,SPECIES,ACCEPTED,Animalia,NA
2480317,Spilotes pullatus,NA,NA,NA,NA
3083647,Spinacia oleracea,SPECIES,ACCEPTED,Plantae,3083647: Spinacia oleracea L.
7341745,Spinus magellanicus,SPECIES,ACCEPTED,Animalia,NA
3026585,Spiraea alba,SPECIES,ACCEPTED,Plantae,3026585: Spiraea alba Du Roi
7889822,Spiraea billardii,SPECIES,ACCEPTED,Plantae,NA
3026426,Spiraea brachybotrys,SPECIES,ACCEPTED,Plantae,NA
3027138,Spiraea canescens,SPECIES,ACCEPTED,Plantae,3027138: Spiraea canescens D.Don
3026906,Spiraea cantoniensis,SPECIES,ACCEPTED,Plantae,NA
3026406,Spiraea chamaedryfolia,SPECIES,ACCEPTED,Plantae,NA
3027159,Spiraea douglasii,SPECIES,ACCEPTED,Plantae,3027159: Spiraea douglasii Hook.
3026431,Spiraea hypericifolia,SPECIES,ACCEPTED,Plantae,3026431: Spiraea hypericifolia L.
8170635,Spiraea japonica,SPECIES,ACCEPTED,Plantae,8170635: Spiraea japonica L.fil. | 3027068: Spiraea bumalda Burv.
3027355,Spiraea macrothyrsa,SPECIES,ACCEPTED,Plantae,NA
3027341,Spiraea nipponica,SPECIES,ACCEPTED,Plantae,3027341: Spiraea nipponica Maxim.
3027332,Spiraea rosalba,SPECIES,ACCEPTED,Plantae,NA
3026454,Spiraea salicifolia,SPECIES,ACCEPTED,Plantae,NA
3026402,Spiraea thunbergii,SPECIES,ACCEPTED,Plantae,NA
3026819,Spiraea tomentosa,SPECIES,ACCEPTED,Plantae,3026819: Spiraea tomentosa L.
3026622,Spiraea vanhouttei,SPECIES,ACCEPTED,Plantae,NA
7889822,Spiraea ×billardii,SPECIES,ACCEPTED,Plantae,7889822: Spiraea ×billardii Hérincq
3027332,Spiraea ×rosalba,SPECIES,ACCEPTED,Plantae,3027332: Spiraea ×rosalba Dippel
2739769,Spiranthes cernua,SPECIES,ACCEPTED,Plantae,NA
8243150,Spirobassia hirsuta,SPECIES,ACCEPTED,Plantae,5383911: Bassia hirsuta (L.) Asch.
2764337,Spirodela punctata,NA,NA,NA,NA
3040923,Spizaetus melanoleucus,NA,NA,NA,NA
7427650,Sporisorium destruens,NA,NA,NA,NA
9379326,Sporobolus aculeatus,SPECIES,ACCEPTED,Plantae,NA
2475373,Sporobolus advenus,NA,NA,NA,NA
4152259,Sporobolus africanus,SPECIES,ACCEPTED,Plantae,NA
9632508,Sporobolus alopecuroides,SPECIES,ACCEPTED,Plantae,NA
9398259,Sporobolus anglicus,SPECIES,ACCEPTED,Plantae,NA
4151306,Sporobolus caroli,SPECIES,ACCEPTED,Plantae,NA
8421432,Sporobolus creber,NA,NA,NA,NA
2704778,Sporobolus elongatus,SPECIES,ACCEPTED,Plantae,NA
2704757,Sporobolus indicus,SPECIES,ACCEPTED,Plantae,2704757: Sporobolus indicus (L.) R.Br.
9592414,Sporobolus michauxianus,SPECIES,ACCEPTED,Plantae,NA
9382716,Sporobolus schoenoides,SPECIES,ACCEPTED,Plantae,NA
9393876,Sporobolus townsendii,SPECIES,ACCEPTED,Plantae,5290034: Spartina townsendii H.Groves & J.Groves
3885185,Stachys atherocalyx,SPECIES,ACCEPTED,Plantae,NA
2927230,Stachys byzantina,SPECIES,ACCEPTED,Plantae,2927230: Stachys byzantina K.Koch
7219988,Stachys cretica,NA,NA,NA,NA
3686235,Staphylea pinnata,SPECIES,ACCEPTED,Plantae,3686235: Staphylea pinnata L.
2157245,Steatoda grossa,SPECIES,ACCEPTED,Animalia,"2157245: Steatoda grossa (C.L.Koch, 1838)"
2157203,Steatoda nobilis,SPECIES,ACCEPTED,Animalia,"2157203: Steatoda nobilis (Thorell, 1875)"
4932431,Steatoda paykulliana,SPECIES,ACCEPTED,Animalia,NA
2444356,Stelidota geminata,SPECIES,ACCEPTED,Animalia,NA
7938233,Stellaria cupaniana,SPECIES,ACCEPTED,Plantae,7625143: Stellaria media subsp. cupaniana (Jord. & Fourr.) Nyman
1247584,Stenopelmus rufinasus,SPECIES,ACCEPTED,Animalia,NA
4488933,Stephanitis oberti,SPECIES,ACCEPTED,Animalia,NA
2020688,Stephanitis rhododendri,SPECIES,ACCEPTED,Animalia,"2020688: Stephanitis rhododendri Horváth, 1905"
2020686,Stephanitis takeyai,SPECIES,ACCEPTED,Animalia,NA
1013526,Sternotherus carinatus,NA,NA,NA,NA
2010226,Sthenarus rotermundi,SPECIES,ACCEPTED,Animalia,NA
5154481,Stictocephala bisonia,SPECIES,ACCEPTED,Animalia,NA
4127831,Stipa pennata,SPECIES,ACCEPTED,Plantae,4127831: Stipa pennata L.
4130246,Stipagrostis pungens,SPECIES,ACCEPTED,Plantae,NA
2047706,Stragania apicalis,SPECIES,ACCEPTED,Animalia,NA
3000406,Stranvaesia davidiana,SPECIES,ACCEPTED,Plantae,5363911: Photinia davidiana (Decne.) Cardot | 3000406: Stranvaesia davidiana Decne.
2495699,Streptopelia lugens,SPECIES,ACCEPTED,Animalia,"2495699: Streptopelia lugens (Rüppell, 1837)"
2495688,Streptopelia roseogrisea,SPECIES,ACCEPTED,Animalia,"2495688: Streptopelia roseogrisea (Sundevall, 1857)"
2495691,Streptopelia tranquebarica,SPECIES,ACCEPTED,Animalia,NA
5373440,Strigosella africana,SPECIES,ACCEPTED,Plantae,NA
7520678,Striosubulina striatella,SPECIES,ACCEPTED,Animalia,"7520678: Striosubulina striatella (Rang, 1831)"
2497509,Strix uralensis,SPECIES,ACCEPTED,Animalia,NA
7350944,Stropholoma aurantiacum,NA,NA,NA,NA
5190777,Stuartina muelleri,NA,NA,NA,NA
6100941,Sturnia pagodarum,SPECIES,ACCEPTED,Animalia,NA
6091856,Sturnia sinensis,SPECIES,ACCEPTED,Animalia,"6091856: Sturnia sinensis (Gmelin, 1788)"
2331942,Styela clava,SPECIES,ACCEPTED,Animalia,"2331942: Styela clava Herdman, 1881"
2963569,Styphnolobium japonicum,SPECIES,ACCEPTED,Plantae,2963569: Styphnolobium japonicum (L.) Schott | 2963572: Sophora japonica L.
1891245,Sufetula diminutalis,SPECIES,ACCEPTED,Animalia,NA
9491873,Sulla coronaria,NA,NA,NA,NA
2434126,Suricata suricatta,SPECIES,ACCEPTED,Animalia,NA
5414989,Sylvilagus floridanus,NA,NA,NA,NA
7523753,Symphoricarpos albus,SPECIES,ACCEPTED,Plantae,2888634: Symphoricarpos albus (L.) S.F.Blake | 7523753: Symphoricarpos albus (L.) C.Koch | 3855854: Symphoria racemosa Pursh | 6369607: Symphoricarpos albus var. laevigatus (Fernald) S.F.Blake | 6369850: Symphoricarpos racemosus Michx.
8212772,Symphoricarpos doorenbosii,SPECIES,DOUBTFUL,Plantae,NA
2888636,Symphoricarpos orbiculatus,SPECIES,ACCEPTED,Plantae,2888636: Symphoricarpos orbiculatus Moench
3151692,Symphyotrichum ciliatum,SPECIES,ACCEPTED,Plantae,5406464: Aster brachyactis S.F.Blake | 3151692: Symphyotrichum ciliatum (Ledeb.) G.L.Nesom
3151434,Symphyotrichum dumosum,SPECIES,ACCEPTED,Plantae,NA
8421156,Symphyotrichum laeve,SPECIES,ACCEPTED,Plantae,NA
9202318,Symphyotrichum lanceolatum,SPECIES,ACCEPTED,Plantae,9202318: Symphyotrichum lanceolatum (Willd.) G.L.Nesom | 5406285: Aster ×lanceolatus Willd.
7832723,Symphyotrichum lateriflorum,SPECIES,ACCEPTED,Plantae,7832723: Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve
3151618,Symphyotrichum novae-angliae,SPECIES,ACCEPTED,Plantae,5406425: Aster novae-angliae L. | 3151618: Symphyotrichum novae-angliae (L.) G.L.Nesom
3151558,Symphyotrichum novi-belgii,SPECIES,ACCEPTED,Plantae,3151558: Symphyotrichum novi-belgii (L.) G.L.Nesom | 5406382: Aster novi-belgii L.
3151755,Symphyotrichum pilosum,SPECIES,ACCEPTED,Plantae,3151755: Symphyotrichum pilosum (Willd.) G.L.Nesom
3142974,Symphyotrichum racemosum,NA,NA,NA,NA
3151811,Symphyotrichum salignum,SPECIES,ACCEPTED,Plantae,NA
3094253,Symphyotrichum subulatum,SPECIES,ACCEPTED,Plantae,3094253: Symphyotrichum subulatum (Michx.) G.L.Nesom | 5406509: Aster squamatus (Spreng.) Hieron.
3151811,Symphyotrichum ×salignum,SPECIES,ACCEPTED,Plantae,7483367: Aster ×salignus Willd. | 3151811: Symphyotrichum ×salignum (Willd.) G.L.Nesom
2926066,Symphytum asperum,SPECIES,ACCEPTED,Plantae,2926066: Symphytum asperum Lepech.
7989836,Symphytum caucasicum,SPECIES,ACCEPTED,Plantae,7989836: Symphytum caucasicum M.Bieb.
4067302,Symphytum grandiflorum,SPECIES,ACCEPTED,Plantae,4067302: Symphytum grandiflorum DC.
4067281,Symphytum hidcotense,SPECIES,ACCEPTED,Plantae,NA
4067112,Symphytum orientale,SPECIES,ACCEPTED,Plantae,4067112: Symphytum orientale L.
7740944,Synarmadillo,NA,NA,NA,NA
6308164,Synarmadillo NA,NA,NA,NA,NA
8782549,Synarmadillo NA,NA,NA,NA,NA
8369366,Synarmadillo NA,NA,NA,NA,NA
7224157,Synarmadillo NA,NA,NA,NA,NA
9603492,Synarmadillo NA,NA,NA,NA,NA
6156934,Synarmadillo NA,NA,NA,NA,NA
9405645,Synarmadillo NA,NA,NA,NA,NA
7409013,Synarmadillo NA,NA,NA,NA,NA
8983123,Synarmadillo NA,NA,NA,NA,NA
4274443,Synarmadillo NA,NA,NA,NA,NA
7308043,Synarmadillo NA,NA,NA,NA,NA
5825913,Synarmadillo NA,NA,NA,NA,NA
6157035,Synarmadillo NA,NA,NA,NA,NA
6710856,Synarmadillo NA,NA,NA,NA,NA
7998563,Synarmadillo NA,NA,NA,NA,NA
6369140,Synarmadillo NA,NA,NA,NA,NA
9771172,Synarmadillo NA,NA,NA,NA,NA
6164210,Synarmadillo NA,NA,NA,NA,NA
6432925,Synarmadillo NA,NA,NA,NA,NA
3611735,Synarmadillo NA,NA,NA,NA,NA
7302355,Synarmadillo NA,NA,NA,NA,NA
2444141,Synarmadillo NA,NA,NA,NA,NA
8381801,Synarmadillo NA,NA,NA,NA,NA
6411098,Synarmadillo NA,NA,NA,NA,NA
2457378,Synarmadillo NA,NA,NA,NA,NA
7295374,Synarmadillo NA,NA,NA,NA,NA
7332416,Synarmadillo NA,NA,NA,NA,NA
4270548,Synarmadillo NA,NA,NA,NA,NA
7740944,Synarmadillo NA,NA,NA,NA,NA
10755213,Synarmadillo NA,NA,NA,NA,NA
7225471,Synarmadillo NA,NA,NA,NA,NA
5621983,Synarmadillo NA,NA,NA,NA,NA
2204831,Synidotea laticauda,SPECIES,ACCEPTED,Animalia,NA
2702862,Synoicus chinensis,NA,NA,NA,NA
4416920,Synurella ambulans,SPECIES,ACCEPTED,Animalia,"4416920: Synurella ambulans (F.Müller, 1846)"
7636833,Syringa josikaea,SPECIES,ACCEPTED,Plantae,7636833: Syringa josikaea J.Jacq. ex Rchb.
5415039,Syringa vulgaris,SPECIES,ACCEPTED,Plantae,5415039: Syringa vulgaris L.
2473477,Syrmaticus reevesii,SPECIES,ACCEPTED,Animalia,"2473477: Syrmaticus reevesii (J.E.Gray, 1829)"
1728965,Tachycines asynamorus,SPECIES,ACCEPTED,Animalia,"1728965: Tachycines asynamorus Adelung, 1902"
2498010,Tadorna cana,SPECIES,ACCEPTED,Animalia,"2498010: Tadorna cana (Gmelin, 1789)"
2498015,Tadorna ferruginea,SPECIES,ACCEPTED,Animalia,"2498015: Tadorna ferruginea (Pallas, 1764)"
2498007,Tadorna tadornoides,SPECIES,ACCEPTED,Animalia,"2498007: Tadorna tadornoides (Jardine & Selby, 1828)"
2498011,Tadorna variegata,SPECIES,ACCEPTED,Animalia,"2498011: Tadorna variegata (Gmelin, 1789)"
2705666,Taeniatherum caput-medusae,SPECIES,ACCEPTED,Plantae,2705666: Taeniatherum caput-medusae (L.) Nevski
2493633,Taeniopygia guttata,SPECIES,ACCEPTED,Animalia,"2493633: Taeniopygia guttata (Vieillot, 1817)"
3088488,Tagetes erecta,SPECIES,ACCEPTED,Plantae,3088488: Tagetes erecta L. | 3088492: Tagetes patula L.
3088481,Tagetes minuta,SPECIES,ACCEPTED,Plantae,3088481: Tagetes minuta L.
7497356,Tagetes tenuifolia,SPECIES,ACCEPTED,Plantae,NA
2874702,Tamarix africana,SPECIES,ACCEPTED,Plantae,NA
2705373,Tamarix canariensis,NA,NA,NA,NA
8380575,Tamarix gallica,SPECIES,ACCEPTED,Plantae,8380575: Tamarix gallica L.
2874706,Tamarix parviflora,SPECIES,ACCEPTED,Plantae,2874706: Tamarix parviflora DC.
2437450,Tamias sibiricus,SPECIES,ACCEPTED,Animalia,"10602587: Eutamias sibiricus (Laxmann, 1769) | 2437450: Tamias sibiricus (Laxmann, 1769)"
2437282,Tamiasciurus hudsonicus,SPECIES,ACCEPTED,Animalia,"2437282: Tamiasciurus hudsonicus (Erxleben, 1777)"
3118254,Tanacetum balsamita,SPECIES,ACCEPTED,Plantae,3118254: Tanacetum balsamita L.
3118216,Tanacetum corymbosum,SPECIES,ACCEPTED,Plantae,3118216: Tanacetum corymbosum (L.) Sch.Bip.
3118526,Tanacetum macrophyllum,SPECIES,ACCEPTED,Plantae,3118526: Tanacetum macrophyllum (Waldst. & Kit.) Sch.Bip.
3118430,Tanacetum parthenium,SPECIES,ACCEPTED,Plantae,3118430: Tanacetum parthenium (L.) Sch.Bip.
4598225,Tandonia budapestensis,SPECIES,ACCEPTED,Animalia,NA
2705350,Tandonia sowerbyi,NA,NA,NA,NA
9551728,Tapinoma magnum,SPECIES,ACCEPTED,Animalia,NA
1316805,Tapinoma melanocephalum,SPECIES,ACCEPTED,Animalia,"1316805: Tapinoma melanocephalum (Fabricius, 1793)"
3872463,Tarenaya hassleriana,SPECIES,ACCEPTED,Plantae,3054217: Cleome hassleriana Chodat
12187916,Tarenaya houtteana,SPECIES,ACCEPTED,Plantae,NA
2445034,Tarentola mauritanica,SPECIES,ACCEPTED,Animalia,"2445034: Tarentola mauritanica (Linnaeus, 1758)"
5806954,Tarsostenus carus,SPECIES,ACCEPTED,Animalia,NA
5168461,Tasserkidrilus americanus,NA,NA,NA,NA
2475235,Tauraco leucotis,SPECIES,ACCEPTED,Animalia,NA
2684191,Taxodium distichum,SPECIES,ACCEPTED,Plantae,2684191: Taxodium distichum (L.) Rich.
7664179,Technomyrmex vitiensis,SPECIES,ACCEPTED,Animalia,"7664179: Technomyrmex vitiensis Mann, 1921"
5389173,Telekia speciosa,SPECIES,ACCEPTED,Plantae,5389173: Telekia speciosa (Schreb.) Baumg.
3032698,Tellima grandiflora,SPECIES,ACCEPTED,Plantae,3032698: Tellima grandiflora (Pursh) Douglas ex Lindl.
1450317,Telmatogeton japonicus,SPECIES,ACCEPTED,Animalia,"1450317: Telmatogeton japonicus Tokunaga, 1933"
3083888,Teloxys aristata,SPECIES,ACCEPTED,Plantae,NA
3048288,Tephritis carmen,NA,NA,NA,NA
3048532,Terapon jarbua,NA,NA,NA,NA
2288847,Teredo navalis,SPECIES,ACCEPTED,Animalia,"2288847: Teredo navalis Linnaeus, 1758"
2443173,Terrapene carolina,SPECIES,ACCEPTED,Animalia,"6156925: Terrapene carolina major (Agassiz, 1857)"
7587923,Testacella haliotidea,NA,NA,NA,NA
2441658,Testudo,GENUS,ACCEPTED,Animalia,NA
2441658,Testudo NA,GENUS,ACCEPTED,Animalia,NA
2441461,Testudo graeca,SPECIES,ACCEPTED,Animalia,"2441461: Testudo graeca Linnaeus, 1758"
2441454,Testudo hermanni,SPECIES,ACCEPTED,Animalia,"7062174: Testudo hermanni hermanni | 2441454: Testudo hermanni Gmelin, 1789"
5384307,Tetragonia tetragonioides,SPECIES,ACCEPTED,Plantae,5384307: Tetragonia tetragonioides (Pallas) Kuntze
11141765,Tetramoera langmaidi,SPECIES,ACCEPTED,Animalia,NA
1323402,Tetramorium bicarinatum,SPECIES,ACCEPTED,Animalia,"1323402: Tetramorium bicarinatum (Nylander, 1846)"
3110293,Tetraponera allaborans,NA,NA,NA,NA
3896282,Teucrium hircanicum,SPECIES,ACCEPTED,Plantae,3896282: Teucrium hircanicum L.
3896203,Teucrium hyrcanicum,SPECIES,ACCEPTED,Plantae,NA
4123970,Teucrium lucidrys,NA,NA,NA,NA
8118326,Teucrium resupinatum,SPECIES,ACCEPTED,Plantae,NA
5303040,Thalia dealbata,SPECIES,ACCEPTED,Plantae,5303040: Thalia dealbata Fraser
3033131,Thalictrum aquilegifolium,SPECIES,ACCEPTED,Plantae,3033131: Thalictrum aquilegifolium L.
6376340,Thalictrum aquilegiifolium,SPECIES,ACCEPTED,Plantae,NA
7278040,Thalictrum delavayi,SPECIES,ACCEPTED,Plantae,7278040: Thalictrum delavayi Franch.
7277286,Thalictrum speciosissimum,SPECIES,ACCEPTED,Plantae,7277286: Thalictrum speciosissimum L.
2457825,Thamnophis,GENUS,ACCEPTED,Animalia,NA
2457825,Thamnophis NA,GENUS,ACCEPTED,Animalia,NA
7481364,Thamnophis marcianus,NA,NA,NA,NA
5221988,Thamnophis saurita,NA,NA,NA,NA
2457522,Thamnophis sirtalis,SPECIES,ACCEPTED,Animalia,"2457522: Thamnophis sirtalis (Linnaeus, 1758)"
8925248,Thanatus vulgaris,NA,NA,NA,NA
5879783,Thaumatotibia leucotreta,SPECIES,ACCEPTED,Animalia,"5879783: Thaumatotibia leucotreta (Meyrick, 1913)"
2294277,Theba pisana,SPECIES,ACCEPTED,Animalia,"2294277: Theba pisana (O.F.Müller, 1774)"
5250069,Thecaphora oxalidis,SPECIES,ACCEPTED,Fungi,NA
2480786,Theristicus melanopis,SPECIES,ACCEPTED,Animalia,"2480786: Theristicus melanopis (Gmelin, 1789)"
1421105,Thermobia domestica,SPECIES,ACCEPTED,Animalia,"1421105: Thermobia domestica (Packard, 1837)"
11844792,Thermopsis montana,NA,NA,NA,NA
4125808,Thinopyrum elongatum,SPECIES,ACCEPTED,Plantae,NA
5659657,Thinopyrum obtusiflorum,NA,NA,NA,NA
2874538,Thladiantha dubia,SPECIES,ACCEPTED,Plantae,2874538: Thladiantha dubia Bunge
2480764,Threskiornis aethiopicus,SPECIES,ACCEPTED,Animalia,"2480764: Threskiornis aethiopicus (Latham, 1790)"
2480766,Threskiornis spinicollis,SPECIES,ACCEPTED,Animalia,"2480766: Threskiornis spinicollis (Jameson, 1835)"
2684178,Thuja occidentalis,SPECIES,ACCEPTED,Plantae,2684178: Thuja occidentalis L.
2684171,Thuja plicata,SPECIES,ACCEPTED,Plantae,2684171: Thuja plicata Donn ex D.Don
5415463,Thunbergia alata,SPECIES,ACCEPTED,Plantae,5415463: Thunbergia alata Bojer ex Sims
5607452,Thymus citriodorus,SPECIES,ACCEPTED,Plantae,5607452: Thymus citriodorus (Pers.) Schreb.
2443074,Thymus pannonicus,NA,NA,NA,NA
5341442,Thymus vulgaris,SPECIES,ACCEPTED,Plantae,5341442: Thymus vulgaris L.
1795068,Thysanoplusia orichalcea,SPECIES,ACCEPTED,Animalia,NA
5371610,Tiarella cordifolia,SPECIES,ACCEPTED,Plantae,5371610: Tiarella cordifolia L.
4259350,Tilia tomentosa,SPECIES,ACCEPTED,Plantae,4259350: Tilia tomentosa Moench
5303524,Tinantia erecta,SPECIES,ACCEPTED,Plantae,5303524: Tinantia erecta (Jacq.) Fenzl
5303515,Tinantia pringlei,SPECIES,ACCEPTED,Plantae,NA
5396551,Tithonia rotundifolia,SPECIES,ACCEPTED,Plantae,5396551: Tithonia rotundifolia (Mill.) S.F.Blake
10329298,Tliltocatl albopilosus,NA,NA,NA,NA
5371605,Tolmiea menziesii,SPECIES,ACCEPTED,Plantae,5371605: Tolmiea menziesii (Pursh) Torr. & A.Gray
3633319,Tordylium maximum,SPECIES,ACCEPTED,Plantae,3633319: Tordylium maximum L.
6026665,Torilis africana,SPECIES,ACCEPTED,Plantae,4271348: Torilis arvensis subsp. purpurea (Ten.) Hayek | 6026665: Torilis africana Spreng.
3725805,Torilis leptophylla,NA,NA,NA,NA
5407810,Trachelium caeruleum,SPECIES,ACCEPTED,Plantae,5407810: Trachelium caeruleum L.
3169713,Trachelospermum jasminoides,SPECIES,ACCEPTED,Plantae,NA
2443002,Trachemys scripta,SPECIES,ACCEPTED,Animalia,"7062200: Trachemys scripta scripta | 2443002: Trachemys scripta (Thunberg In Schoepff, 1792) | 6157026: Trachemys scripta elegans (Wied, 1838) | 6157035: Trachemys scripta troostii (Holbrook, 1836)"
6157026,Trachemys scripta,SUBSPECIES,ACCEPTED,Animalia,"6157026: Trachemys scripta elegans (Wied, 1838)"
6157035,Trachemys scripta,SUBSPECIES,ACCEPTED,Animalia,"6157035: Trachemys scripta troostii (Holbrook, 1836)"
7062200,Trachemys scripta,SUBSPECIES,ACCEPTED,Animalia,7062200: Trachemys scripta scripta
1420828,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
1420829,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3104078,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3935202,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
2284443,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7740944,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
2161467,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7332416,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3746867,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3042889,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8918909,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
4131042,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7295374,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8782549,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5352425,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
9771172,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8983123,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7302355,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5587240,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3047633,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
2444221,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7272439,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8045533,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7925720,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6449041,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3602069,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7224157,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
9391215,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5224481,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5224543,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3065244,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
4123394,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6432925,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3755928,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3757050,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6156934,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7068732,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7298085,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
4090836,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5359402,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7224427,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
12205713,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3023671,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
11136683,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6076957,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
2443339,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7308335,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
10755213,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8134874,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6157050,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7190901,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5544928,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7323251,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7323834,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
9454901,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8257857,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7266343,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5373039,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7466434,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6300531,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
4270548,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7324507,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6302047,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3663237,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8421432,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5373483,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
5548011,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3802956,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7224069,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
11162940,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8006893,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7222255,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6164210,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
8991514,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
4274443,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7225456,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
9603492,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7271631,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3040999,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
7853188,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
3611735,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
6420901,Trachemys scripta,SPECIES,ACCEPTED,Animalia,NA
